Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-01,5033.55,5041.78,5000.46,5008.39,109114832
2013-04-02,5020.74,5034.37,4997.9,5008.63,123349360
2013-04-03,5013.56,5022.04,4957.84,4970.16,155106192
2013-04-04,4973.02,4990.15,4964.74,4988.32,127280592
2013-04-05,4953.82,4994.92,4925.04,4991.96,158801488
2013-04-08,4991.66,5018.92,4976.09,5018.92,127027000
2013-04-09,5026.28,5040.8,5007.32,5023.74,151718384
2013-04-10,5032.2,5087.38,5032.2,5079.63,143257280
2013-04-11,5083.19,5107.01,5074.49,5090.46,164339488
2013-04-12,5077.88,5086.74,5064.19,5084.41,144262752
2013-04-15,5077.74,5077.74,4969.3,4969.3,192511664
2013-04-16,4980.83,5041.76,4980.83,5039.6,149788256
2013-04-17,5026.87,5026.87,4965.1,4990.19,195407472
2013-04-18,4996.18,4998,4960.37,4976.17,180649616
2013-04-19,4974.94,5013.88,4961.25,5011.79,235729728
2013-04-22,5013.1,5032.1,4973.06,5017.92,165013152
2013-04-23,5036.29,5061.54,5012.96,5052.58,159514224
2013-04-24,5056.57,5070.64,5047.4,5055.91,158009184
2013-04-25,5067.38,5085.29,5054.54,5063.64,154951296
2013-04-26,5063.94,5079.5,5058.22,5070.65,149864384
2013-04-29,5076.95,5112.65,5069.99,5098.11,116355472
2013-04-30,5100.57,5114.17,5076.95,5114.17,175397712
2013-05-01,5107.42,5107.42,5042.04,5045.29,133799568
2013-05-02,5053.98,5087.09,5053.98,5080.22,114245824
2013-05-03,5092.62,5156.65,5092.62,5134.04,143646000
2013-05-06,5136.03,5151.26,5126.83,5141.07,136087216
2013-05-07,5143.32,5188.63,5143.32,5188.63,136642880
2013-05-08,5174.2,5189.42,5166.05,5189.25,143868064
2013-05-09,5187.92,5192.82,5142.85,5149.01,122893168
2013-05-10,5157.51,5170.09,5143.05,5168.81,120579896
2013-05-13,5156.75,5162.5,5139.32,5153.39,114667704
2013-05-14,5155.96,5209.31,5155.96,5209.22,147989728
2013-05-15,5204.45,5252.82,5197.83,5238.52,152580672
2013-05-16,5235.7,5244.35,5205.01,5211.62,165695824
2013-05-17,5226.11,5261.66,5225,5259.57,203786992
2013-05-20,5259.33,5268.03,5240.29,5243.68,134479824
2013-05-21,5255.11,5272.47,5238.14,5258.43,145211504
2013-05-22,5260.53,5302.41,5188.53,5202.59,197362336
2013-05-23,5179.16,5208.22,5054.26,5196.75,178150544
2013-05-24,5178.02,5183.83,5148.75,5181.6,127994656
2013-05-28,5198.07,5240.29,5177.66,5193.27,162063296
2013-05-29,5164.13,5164.13,5118.91,5143.65,140193664
2013-05-30,5147.18,5177.87,5147.18,5150.16,142827504
2013-05-31,5137.01,5183.24,5101.53,5102.66,241284256
2013-06-03,5100.24,5118.22,5079.15,5115.12,177266640
2013-06-04,5121.46,5139.36,5069.35,5095.1,162018224
2013-06-05,5073.11,5077.02,5011.79,5018.38,165516352
2013-06-06,5036.18,5053.71,4993,5053.71,168769072
2013-06-07,5069.61,5142.38,5069.61,5140.23,165594928
2013-06-10,5151.73,5154.25,5120.77,5126.84,115341088
2013-06-11,5117.38,5132.56,5073.83,5088.03,122605120
2013-06-12,5115.57,5128.69,5042.32,5047.84,126565280
2013-06-13,5046.66,5129.87,5038.24,5123.5,128767864
2013-06-14,5119.54,5144.32,5088.96,5096.01,128933808
2013-06-17,5107.68,5146.35,5090.17,5116.6,162298592
2013-06-18,5122.9,5167.82,5120.9,5160.64,117992888
2013-06-19,5162.82,5162.82,5090.22,5092.86,136224368
2013-06-20,5070.15,5070.15,4955.74,4966.09,207327392
2013-06-21,4972.37,4994.37,4927.66,4974.24,481708000
2013-06-24,4958.75,4958.75,4884.64,4920.73,188867584
2013-06-25,4952.09,4988,4935.9,4972.95,161907856
2013-06-26,4991.19,5036.15,4991.19,5025.41,158027296
2013-06-27,5042.06,5069.11,5042.06,5057.78,134943328
2013-06-28,5042.74,5068.93,5022.16,5041.19,286020640
2013-07-01,5052.4,5088.18,5046.53,5052.16,145395472
2013-07-02,5046.63,5073.74,5019.27,5037.8,137594032
2013-07-03,5025.55,5054.71,5014.43,5040.63,72645560
2013-07-05,5056.23,5085.69,5036.37,5085.69,112305800
2013-07-08,5098.61,5127.36,5098.61,5115.16,156418704
2013-07-09,5142.25,5182.11,5142.25,5171.11,131795176
2013-07-10,5167.56,5183.43,5148.85,5161.61,127382760
2013-07-11,5186.01,5228.43,5186.01,5226.33,147512464
2013-07-12,5212.68,5227.95,5203.87,5216.61,153278704
2013-07-15,5214.68,5252.88,5214.68,5244.6,118718224
2013-07-16,5251.26,5251.66,5216.24,5221.63,125840904
2013-07-17,5231.5,5247.98,5219.87,5238.11,150182800
2013-07-18,5247.07,5293.1,5247.07,5284.67,158061472
2013-07-19,5277.85,5288.92,5268.13,5285.06,257588624
2013-07-22,5283.9,5297.99,5278.05,5282.78,145221344
2013-07-23,5292.64,5295.36,5271.62,5275.02,114555608
2013-07-24,5284.11,5284.11,5227.92,5237.48,119560688
2013-07-25,5228.29,5242.14,5199.88,5241.35,127575696
2013-07-26,5223.56,5254.89,5201.31,5254.89,114243848
2013-07-29,5252.45,5252.45,5230.5,5232.59,105443064
2013-07-30,5248.41,5262.09,5228.54,5247.4,136670112
2013-07-31,5247.28,5277.12,5238.95,5245.9,174150528
2013-08-01,5256.46,5331.1,5256.46,5326.01,138189152
2013-08-02,5316.09,5324.6,5297.87,5321.35,130826768
2013-08-05,5313.57,5313.57,5292.7,5297.02,94550376
2013-08-06,5295.21,5295.21,5250.42,5254.26,109065760
2013-08-07,5233.65,5244.95,5217.07,5241.04,110118560
2013-08-08,5251.35,5273.29,5234.86,5261.33,111661472
2013-08-09,5253.21,5263.22,5213.21,5230.58,97653512
2013-08-12,5213.64,5233.63,5206.33,5229.92,95398672
2013-08-13,5231.54,5237.93,5194.77,5219.65,115748368
